Domain,Area,Element,Crop,Year,Unit,Value
Crops,Kenya,Production,"Beans, green",2016,tonnes,42321
Crops,Kenya,Production,"Beans, green",2017,tonnes,41686
Crops,Kenya,Production,"Beans, green",2018,tonnes,41051
Crops,Kenya,Production,"Beans, green",2019,tonnes,40416
Crops,Kenya,Production,Cabbages and other brassicas,2016,tonnes,775994
Crops,Kenya,Production,Cabbages and other brassicas,2017,tonnes,764480
Crops,Kenya,Production,Cabbages and other brassicas,2018,tonnes,674253
Crops,Kenya,Production,Cabbages and other brassicas,2019,tonnes,829331
Crops,Kenya,Production,Carrots and turnips,2016,tonnes,110946
Crops,Kenya,Production,Carrots and turnips,2017,tonnes,199584
Crops,Kenya,Production,Carrots and turnips,2018,tonnes,239542
Crops,Kenya,Production,Carrots and turnips,2019,tonnes,329025
Crops,Kenya,Production,"Cashew nuts, with shell",2016,tonnes,24954
Crops,Kenya,Production,"Cashew nuts, with shell",2017,tonnes,19066
Crops,Kenya,Production,"Cashew nuts, with shell",2018,tonnes,13852
Crops,Kenya,Production,"Cashew nuts, with shell",2019,tonnes,12802
Crops,Kenya,Production,Cassava,2016,tonnes,571848
Crops,Kenya,Production,Cassava,2017,tonnes,789830
Crops,Kenya,Production,Cassava,2018,tonnes,945991
Crops,Kenya,Production,Cassava,2019,tonnes,970587
Crops,Kenya,Production,Castor oil seed,2016,tonnes,3000
Crops,Kenya,Production,Castor oil seed,2017,tonnes,3000
Crops,Kenya,Production,Castor oil seed,2018,tonnes,3000
Crops,Kenya,Production,Castor oil seed,2019,tonnes,4000
Crops,Kenya,Production,Cauliflowers and broccoli,2016,tonnes,941
Crops,Kenya,Production,Cauliflowers and broccoli,2017,tonnes,4167
Crops,Kenya,Production,Cauliflowers and broccoli,2018,tonnes,5823
Crops,Kenya,Production,Cauliflowers and broccoli,2019,tonnes,10680
Crops,Kenya,Production,Chick peas,2016,tonnes,1385
Crops,Kenya,Production,Chick peas,2017,tonnes,1359
Crops,Kenya,Production,Chick peas,2018,tonnes,1333
Crops,Kenya,Production,Chick peas,2019,tonnes,1306
Crops,Kenya,Production,"Chillies and peppers, dry",2016,tonnes,3000
Crops,Kenya,Production,"Chillies and peppers, dry",2017,tonnes,2830
Crops,Kenya,Production,"Chillies and peppers, dry",2018,tonnes,2660
Crops,Kenya,Production,"Chillies and peppers, dry",2019,tonnes,2490
Crops,Kenya,Production,"Chillies and peppers, green",2016,tonnes,2497
Crops,Kenya,Production,"Chillies and peppers, green",2017,tonnes,2230
Crops,Kenya,Production,"Chillies and peppers, green",2018,tonnes,2130
Crops,Kenya,Production,"Chillies and peppers, green",2019,tonnes,2058
Crops,Kenya,Production,"Cow peas, dry",2016,tonnes,146807
Crops,Kenya,Production,"Cow peas, dry",2017,tonnes,122682
Crops,Kenya,Production,"Cow peas, dry",2018,tonnes,193892
Crops,Kenya,Production,"Cow peas, dry",2019,tonnes,246870
Crops,Kenya,Production,"Fruit, citrus nes",2016,tonnes,88515
Crops,Kenya,Production,"Fruit, citrus nes",2017,tonnes,86470
Crops,Kenya,Production,"Fruit, citrus nes",2018,tonnes,84425
Crops,Kenya,Production,"Fruit, citrus nes",2019,tonnes,82380
Crops,Kenya,Production,"Fruit, tropical fresh nes",2016,tonnes,39806
Crops,Kenya,Production,"Fruit, tropical fresh nes",2017,tonnes,39179
Crops,Kenya,Production,"Fruit, tropical fresh nes",2018,tonnes,39100
Crops,Kenya,Production,"Fruit, tropical fresh nes",2019,tonnes,39078
Crops,Kenya,Production,Garlic,2016,tonnes,2049
Crops,Kenya,Production,Garlic,2017,tonnes,2493
Crops,Kenya,Production,Garlic,2018,tonnes,1726
Crops,Kenya,Production,Garlic,2019,tonnes,2067
Crops,Kenya,Production,Ginger,2016,tonnes,224
Crops,Kenya,Production,Ginger,2017,tonnes,84
Crops,Kenya,Production,Ginger,2018,tonnes,15
Crops,Kenya,Production,Ginger,2019,tonnes,359
Crops,Kenya,Production,"Groundnuts, with shell",2016,tonnes,10687
Crops,Kenya,Production,"Groundnuts, with shell",2017,tonnes,19273
Crops,Kenya,Production,"Groundnuts, with shell",2018,tonnes,21333
Crops,Kenya,Production,"Groundnuts, with shell",2019,tonnes,15463
Crops,Kenya,Production,"Leeks, other alliaceous vegetables",2016,tonnes,317
Crops,Kenya,Production,"Leeks, other alliaceous vegetables",2017,tonnes,313
Crops,Kenya,Production,"Leeks, other alliaceous vegetables",2018,tonnes,309
Crops,Kenya,Production,"Leeks, other alliaceous vegetables",2019,tonnes,305
Crops,Kenya,Production,Lemons and limes,2016,tonnes,18054
Crops,Kenya,Production,Lemons and limes,2017,tonnes,14364
Crops,Kenya,Production,Lemons and limes,2018,tonnes,20555
Crops,Kenya,Production,Lemons and limes,2019,tonnes,25899
Crops,Kenya,Production,Maize,2016,tonnes,3339000
Crops,Kenya,Production,Maize,2017,tonnes,3186000
Crops,Kenya,Production,Maize,2018,tonnes,4013777
Crops,Kenya,Production,Maize,2019,tonnes,3897000
Crops,Kenya,Production,"Mangoes, mangosteens, guavas",2016,tonnes,801653
Crops,Kenya,Production,"Mangoes, mangosteens, guavas",2017,tonnes,564010
Crops,Kenya,Production,"Mangoes, mangosteens, guavas",2018,tonnes,676377
Crops,Kenya,Production,"Mangoes, mangosteens, guavas",2019,tonnes,867951
Crops,Kenya,Production,Millet,2016,tonnes,54000
Crops,Kenya,Production,Millet,2017,tonnes,54000
Crops,Kenya,Production,Millet,2018,tonnes,72000
Crops,Kenya,Production,Millet,2019,tonnes,135000
Crops,Kenya,Production,Oats,2016,tonnes,3620
Crops,Kenya,Production,Oats,2017,tonnes,3613
Crops,Kenya,Production,Oats,2018,tonnes,3607
Crops,Kenya,Production,Oats,2019,tonnes,3601
Crops,Kenya,Production,"Onions, dry",2016,tonnes,51182
Crops,Kenya,Production,"Onions, dry",2017,tonnes,19212
Crops,Kenya,Production,"Onions, dry",2018,tonnes,34945
Crops,Kenya,Production,"Onions, dry",2019,tonnes,42759
Crops,Kenya,Production,Oranges,2016,tonnes,85233
Crops,Kenya,Production,Oranges,2017,tonnes,72437
Crops,Kenya,Production,Oranges,2018,tonnes,71617
Crops,Kenya,Production,Oranges,2019,tonnes,69733
Crops,Kenya,Production,"Peas, green",2016,tonnes,45732
Crops,Kenya,Production,"Peas, green",2017,tonnes,25000
Crops,Kenya,Production,"Peas, green",2018,tonnes,63471
Crops,Kenya,Production,"Peas, green",2019,tonnes,73118
Crops,Kenya,Production,Pineapples,2016,tonnes,224190
Crops,Kenya,Production,Pineapples,2017,tonnes,399972
Crops,Kenya,Production,Pineapples,2018,tonnes,349431
Crops,Kenya,Production,Pineapples,2019,tonnes,278179
Crops,Kenya,Production,Potatoes,2016,tonnes,1335883
Crops,Kenya,Production,Potatoes,2017,tonnes,1519870
Crops,Kenya,Production,Potatoes,2018,tonnes,1870375
Crops,Kenya,Production,Potatoes,2019,tonnes,2000000
Crops,Kenya,Production,"Pyrethrum, dried",2016,tonnes,239
Crops,Kenya,Production,"Pyrethrum, dried",2017,tonnes,166
Crops,Kenya,Production,"Pyrethrum, dried",2018,tonnes,212
Crops,Kenya,Production,"Pyrethrum, dried",2019,tonnes,217
Crops,Kenya,Production,"Rice, paddy",2016,tonnes,101510
Crops,Kenya,Production,"Rice, paddy",2017,tonnes,81198
Crops,Kenya,Production,"Rice, paddy",2018,tonnes,112605
Crops,Kenya,Production,"Rice, paddy",2019,tonnes,160584
Crops,Kenya,Production,Seed cotton,2016,tonnes,15800
Crops,Kenya,Production,Seed cotton,2017,tonnes,14500
Crops,Kenya,Production,Seed cotton,2018,tonnes,5923
Crops,Kenya,Production,Seed cotton,2019,tonnes,6077
Crops,Kenya,Production,Sisal,2016,tonnes,22657
Crops,Kenya,Production,Sisal,2017,tonnes,22060
Crops,Kenya,Production,Sisal,2018,tonnes,21486
Crops,Kenya,Production,Sisal,2019,tonnes,21009
Crops,Kenya,Production,Sorghum,2016,tonnes,117000
Crops,Kenya,Production,Sorghum,2017,tonnes,144000
Crops,Kenya,Production,Sorghum,2018,tonnes,189000
Crops,Kenya,Production,Sorghum,2019,tonnes,288000
Crops,Kenya,Production,Soybeans,2016,tonnes,2007
Crops,Kenya,Production,Soybeans,2017,tonnes,2518
Crops,Kenya,Production,Soybeans,2018,tonnes,2398
Crops,Kenya,Production,Soybeans,2019,tonnes,2396
Crops,Kenya,Production,Spinach,2016,tonnes,75563
Crops,Kenya,Production,Spinach,2017,tonnes,130808
Crops,Kenya,Production,Spinach,2018,tonnes,169356
Crops,Kenya,Production,Spinach,2019,tonnes,178707
Crops,Kenya,Production,Sugar cane,2016,tonnes,7094619
Crops,Kenya,Production,Sugar cane,2017,tonnes,4751605
Crops,Kenya,Production,Sugar cane,2018,tonnes,5262157
Crops,Kenya,Production,Sugar cane,2019,tonnes,4606100
Crops,Kenya,Production,Sunflower seed,2016,tonnes,14131
Crops,Kenya,Production,Sunflower seed,2017,tonnes,14514
Crops,Kenya,Production,Sunflower seed,2018,tonnes,14368
Crops,Kenya,Production,Sunflower seed,2019,tonnes,14459
Crops,Kenya,Production,Sweet potatoes,2016,tonnes,697364
Crops,Kenya,Production,Sweet potatoes,2017,tonnes,769389
Crops,Kenya,Production,Sweet potatoes,2018,tonnes,871010
Crops,Kenya,Production,Sweet potatoes,2019,tonnes,893656
Crops,Kenya,Production,Tea,2016,tonnes,473000
Crops,Kenya,Production,Tea,2017,tonnes,439857
Crops,Kenya,Production,Tea,2018,tonnes,492990
Crops,Kenya,Production,Tea,2019,tonnes,458850
Crops,Kenya,Production,Tomatoes,2016,tonnes,410033
Crops,Kenya,Production,Tomatoes,2017,tonnes,507142
Crops,Kenya,Production,Tomatoes,2018,tonnes,599458
Crops,Kenya,Production,Tomatoes,2019,tonnes,542686
Crops,Kenya,Production,"Vegetables, fresh nes",2016,tonnes,630000
Crops,Kenya,Production,"Vegetables, fresh nes",2017,tonnes,650000
Crops,Kenya,Production,"Vegetables, fresh nes",2018,tonnes,670000
Crops,Kenya,Production,"Vegetables, fresh nes",2019,tonnes,670173
Crops,Kenya,Production,"Vegetables, leguminous nes",2016,tonnes,1436
Crops,Kenya,Production,"Vegetables, leguminous nes",2017,tonnes,1461
Crops,Kenya,Production,"Vegetables, leguminous nes",2018,tonnes,1486
Crops,Kenya,Production,"Vegetables, leguminous nes",2019,tonnes,1512
Crops,Kenya,Production,Watermelons,2016,tonnes,173697
Crops,Kenya,Production,Watermelons,2017,tonnes,129155
Crops,Kenya,Production,Watermelons,2018,tonnes,188793
Crops,Kenya,Production,Watermelons,2019,tonnes,242547
Crops,Kenya,Production,Wheat,2016,tonnes,214700
Crops,Kenya,Production,Wheat,2017,tonnes,165200
Crops,Kenya,Production,Wheat,2018,tonnes,336600
Crops,Kenya,Production,Wheat,2019,tonnes,366200
Crops,Kenya,Production,Yams,2016,tonnes,12388
Crops,Kenya,Production,Yams,2017,tonnes,10417
Crops,Kenya,Production,Yams,2018,tonnes,9610
Crops,Kenya,Production,Yams,2019,tonnes,9860
Crops,Madagascar,Production,Apples,2016,tonnes,7102
Crops,Madagascar,Production,Apples,2017,tonnes,7113
Crops,Madagascar,Production,Apples,2018,tonnes,7125
Crops,Madagascar,Production,Apples,2019,tonnes,7137
Crops,Madagascar,Production,Avocados,2016,tonnes,26333
Crops,Madagascar,Production,Avocados,2017,tonnes,26495
Crops,Madagascar,Production,Avocados,2018,tonnes,26656
Crops,Madagascar,Production,Avocados,2019,tonnes,26818
Crops,Madagascar,Production,Bananas,2016,tonnes,376340
Crops,Madagascar,Production,Bananas,2017,tonnes,381778
Crops,Madagascar,Production,Bananas,2018,tonnes,387215
Crops,Madagascar,Production,Bananas,2019,tonnes,392652
Crops,Madagascar,Production,"Beans, dry",2016,tonnes,87935
Crops,Madagascar,Production,"Beans, dry",2017,tonnes,86538
Crops,Madagascar,Production,"Beans, dry",2018,tonnes,86282
Crops,Madagascar,Production,"Beans, dry",2019,tonnes,63000
