Domain_code,Domain,Area_code,Area,Element _code,Element,Crop _code,Crop,Year Code,Year,Unit,Value,Flag,Flag Description
QC,Crops,5101,Eastern Africa,5419,Yield,289,Sesame seed,2019,2019,hg/ha,5990,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,289,Sesame seed,2016,2016,tonnes,1439355,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,289,Sesame seed,2017,2017,tonnes,1359863,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,289,Sesame seed,2018,2018,tonnes,1354997,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,289,Sesame seed,2019,2019,tonnes,1444647,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,789,Sisal,2016,2016,ha,89947,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,789,Sisal,2017,2017,ha,86694,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,789,Sisal,2018,2018,ha,85739,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,789,Sisal,2019,2019,ha,85140,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,789,Sisal,2016,2016,hg/ha,8337,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,789,Sisal,2017,2017,hg/ha,8421,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,789,Sisal,2018,2018,hg/ha,8514,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,789,Sisal,2019,2019,hg/ha,8554,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,789,Sisal,2016,2016,tonnes,74991,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,789,Sisal,2017,2017,tonnes,73009,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,789,Sisal,2018,2018,tonnes,72996,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,789,Sisal,2019,2019,tonnes,72829,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,83,Sorghum,2016,2016,ha,4811552,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,83,Sorghum,2017,2017,ha,4997011,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,83,Sorghum,2018,2018,ha,5081772,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,83,Sorghum,2019,2019,ha,5334606,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,83,Sorghum,2016,2016,hg/ha,15231,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,83,Sorghum,2017,2017,hg/ha,15673,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,83,Sorghum,2018,2018,hg/ha,15414,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,83,Sorghum,2019,2019,hg/ha,15634,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,83,Sorghum,2016,2016,tonnes,7328609,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,83,Sorghum,2017,2017,tonnes,7831633,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,83,Sorghum,2018,2018,tonnes,7833205,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,83,Sorghum,2019,2019,tonnes,8339965,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,236,Soybeans,2016,2016,ha,473711,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,236,Soybeans,2017,2017,ha,589009,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,236,Soybeans,2018,2018,ha,598771,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,236,Soybeans,2019,2019,ha,581731,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,236,Soybeans,2016,2016,hg/ha,12408,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,236,Soybeans,2017,2017,hg/ha,12662,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,236,Soybeans,2018,2018,hg/ha,12935,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,236,Soybeans,2019,2019,hg/ha,11990,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,236,Soybeans,2016,2016,tonnes,587800,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,236,Soybeans,2017,2017,tonnes,745814,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,236,Soybeans,2018,2018,tonnes,774515,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,236,Soybeans,2019,2019,tonnes,697521,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,723,Spices nes,2016,2016,ha,295621,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,723,Spices nes,2017,2017,ha,349831,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,723,Spices nes,2018,2018,ha,365927,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,723,Spices nes,2019,2019,ha,318156,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,723,Spices nes,2016,2016,hg/ha,9228,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,723,Spices nes,2017,2017,hg/ha,8831,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,723,Spices nes,2018,2018,hg/ha,8992,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,723,Spices nes,2019,2019,hg/ha,9729,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,723,Spices nes,2016,2016,tonnes,272798,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,723,Spices nes,2017,2017,tonnes,308936,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,723,Spices nes,2018,2018,tonnes,329032,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,723,Spices nes,2019,2019,tonnes,309548,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,373,Spinach,2016,2016,ha,5615,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,373,Spinach,2017,2017,ha,7368,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,373,Spinach,2018,2018,ha,9163,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,373,Spinach,2019,2019,ha,10449,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,373,Spinach,2016,2016,hg/ha,134573,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,373,Spinach,2017,2017,hg/ha,177535,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,373,Spinach,2018,2018,hg/ha,184826,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,373,Spinach,2019,2019,hg/ha,171028,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,373,Spinach,2016,2016,tonnes,75563,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,373,Spinach,2017,2017,tonnes,130808,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,373,Spinach,2018,2018,tonnes,169356,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,373,Spinach,2019,2019,tonnes,178707,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,544,Strawberries,2016,2016,ha,147,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,544,Strawberries,2017,2017,ha,361,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,544,Strawberries,2018,2018,ha,106,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,544,Strawberries,2019,2019,ha,140,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,544,Strawberries,2016,2016,hg/ha,85850,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,544,Strawberries,2017,2017,hg/ha,48061,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,544,Strawberries,2018,2018,hg/ha,60283,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,544,Strawberries,2019,2019,hg/ha,59857,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,544,Strawberries,2016,2016,tonnes,1262,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,544,Strawberries,2017,2017,tonnes,1735,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,544,Strawberries,2018,2018,tonnes,639,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,544,Strawberries,2019,2019,tonnes,838,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,423,String beans,2016,2016,ha,,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,423,String beans,2017,2017,ha,600,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,423,String beans,2018,2018,ha,1076,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,423,String beans,2019,2019,ha,1262,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,423,String beans,2017,2017,hg/ha,234467,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,423,String beans,2018,2018,hg/ha,259954,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,423,String beans,2019,2019,hg/ha,268439,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,423,String beans,2016,2016,tonnes,,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,423,String beans,2017,2017,tonnes,14068,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,423,String beans,2018,2018,tonnes,27971,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,423,String beans,2019,2019,tonnes,33877,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,156,Sugar cane,2016,2016,ha,535165,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,156,Sugar cane,2017,2017,ha,518088,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,156,Sugar cane,2018,2018,ha,548745,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,156,Sugar cane,2019,2019,ha,570395,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,156,Sugar cane,2016,2016,hg/ha,671138,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,156,Sugar cane,2017,2017,hg/ha,655875,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,156,Sugar cane,2018,2018,hg/ha,659230,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,156,Sugar cane,2019,2019,hg/ha,656995,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,156,Sugar cane,2016,2016,tonnes,35916971,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,156,Sugar cane,2017,2017,tonnes,33980121,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,156,Sugar cane,2018,2018,tonnes,36174912,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,156,Sugar cane,2019,2019,tonnes,37474656,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,267,Sunflower seed,2016,2016,ha,1388971,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,267,Sunflower seed,2017,2017,ha,1417481,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,267,Sunflower seed,2018,2018,ha,1448839,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,267,Sunflower seed,2019,2019,ha,1433951,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,267,Sunflower seed,2016,2016,hg/ha,9788,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,267,Sunflower seed,2017,2017,hg/ha,9956,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,267,Sunflower seed,2018,2018,hg/ha,10032,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,267,Sunflower seed,2019,2019,hg/ha,10270,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,267,Sunflower seed,2016,2016,tonnes,1359527,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,267,Sunflower seed,2017,2017,tonnes,1411204,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,267,Sunflower seed,2018,2018,tonnes,1453403,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,267,Sunflower seed,2019,2019,tonnes,1472634,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,122,Sweet potatoes,2016,2016,ha,1903958,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,122,Sweet potatoes,2017,2017,ha,2056334,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,122,Sweet potatoes,2018,2018,ha,1862753,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,122,Sweet potatoes,2019,2019,ha,1978558,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,122,Sweet potatoes,2016,2016,hg/ha,87749,Fc,Calculated data
